job_id,title,employer,lang,english_flag,municipality,region,city,streetAddress,url,text_excerpt
30458822,Kundmottagare,Jobway AB,sv,True,,,,,,"Är du driven, tävlingsinriktad och älskar kundkontakt? Vill du ha en central roll där du får ta ansvar, utvecklas och vara med och fylla verkstaden? Kihlströms Transport & Lastbilscenter söker nu en kundmottagare / servicerådgivare till vår anläggning i Segeltorp. Ansök redan idag! Kihlströms är ett..."
30458786,Subsea Cable Package Owner - Wave Energy,Corpower Ocean AB,en,False,,,,,,"Working at CorPower Ocean you will be part of a world class team, determined to make big impact. We are on a mission to Power the Planet with clean electricity from ocean waves. We offer autonomy and flexibility, combined with personal responsibility. CorPower Ocean is a global leader in wave energy..."
30458796,Senior Data Scientist,Vattenfall AB,sv,True,,,,,,Företagsbeskrivning Vattenfall Eldistribution AB är Vattenfalls elnätsverksamhet och ett av Sveriges största elnätsföretag. Vi ansvarar för en samhällsbärande infrastruktur som distribuerar el till mer än 900 000 företag och hushåll. Som medarbetare hos oss bidrar du varje dag till att samhället fun...
30458738,Astrakangatans LSS-bostad söker nya medarbetare!,Unika LSS Omsorg Sverige AB,sv,True,,,,,,Om Främja/Unika Vi erbjuder boenden och daglig verksamhet inom ramen för LSS. Vi är ett värderingsstyrt företag som drivs av vår vision och starka värdegrund att skapa en meningsfull tillvaro för våra huvudpersoner genom att lyfta och stärka varandra i en inkluderande gemenskap. Innanförskap är ett ...
30458694,Gruppledare till Södermalms dagliga verksamhet LSS,Stockholms kommun,sv,True,,,,,,"Stockholm – vår huvudstad med miljoner drömmar, förväntningar och ambitioner. Vi jobbar för alla som lever här idag och i framtiden. Nu söker vi dig som vill tänka stort, nytt och annorlunda med oss – för stockholmarna.    Stockholm – vår huvudstad med miljoner drömmar, förväntningar och ambitione..."
30458389,"Director of Customer Success, NA",Mavenoid AB,en,False,,,,,,"The role We’re looking for a Director of Customer Success to lead and scale our enterprise customer relationships. In this role, you’ll manage a small, high-impact team while personally overseeing a large book of business made up of enterprise customers. You’ll play a critical role in driving custom..."
30458325,Sjuksköterska,The Health Clinic Stockholm AB,sv,True,,,,,,"Vi söker nu en legitimerad sjuksköterska till en 50 % tjänst på plats, med arbetstid kl. 09:00–17:00. Du kommer att arbeta i en tempofylld och professionell miljö där hög kompetens, stresstålighet och självständighet är avgörande.   Vi letar efter dig som är en mycket skicklig och snabbtänkt sjukskö..."
30458364,IT-tekniker - för systemuppgradering Stockholm (6-8 veckor),Barona Professionals AB,sv,True,,,,,,"Vi söker en fälttekniker i södra Sverige för ett tidsbegränsat uppdrag under perioden vecka 7–20.    Plats: Stockholm + MälardalenPeriod: Vi har flera projektgrupper med starter under perioden 9 februari - 2 mars. Projektet håller sedan på i 6-8 veckor. 7–20 Arbetstid: Måndag–fredag, kl. 08:00–17:00..."
30458307,Aktivitetshandledare/timvikarie till daglig verksamhet,Nytida AB,sv,True,,,,,,Vill du jobba i direkt socialt arbete genom att stötta personer med funktionsvariationer till utveckling? Nu söker vi timvikarier till Hammarby daglig verksamhet. Vi erbjuder utbildning och förmåner.  Om Hammarby daglig verksamhetHammarby daglig verksamhet erbjuder meningsfulla arbetsuppgifter för p...
30458267,E-Commerce Executive,Swedish Match Sales Sweden AB,en,False,,,,,,Join us to deliver a smoke- free future as a E-commerce Executive!  We’ve chosen to do something incredible. We’re totally transforming our business and building our future on one clear purpose – to deliver a smoke-free future. Swedish Match is an affiliate of PMI and has been a leader in the indust...
30458263,HR-specialist till kund i Solna,Bemannia AB (Publ.),sv,True,,,,,,"Vill du vara ett professionellt stöd och arbeta operativt i förhållande till chefer inom HR-området inom rekrytering? Då har vi det perfekta uppdraget för dig, varmt välkommen med din ansökan. Om uppdraget Vår kund är en myndighet som arbetar mot diskrimingering och för allas lika rättigheter och mö..."
30458194,Åklagarrevisor,Åklagarmyndigheten,sv,True,,,,,,Vill du medverka till effektiv brottsbekämpning genom en expertroll på Åklagarmyndigheten? Vi söker nu en åklagarrevisor som ska bidra till Åklagarmyndighetens uppdrag att utreda och lagföra brott samt begränsa kriminellas brottsvinster.  Dina arbetsuppgifter Som åklagarrevisor vid Åklagarområde Sto...
30458121,Almia söker sjuksköterska till Stockholm,Almia AB,sv,True,,,,,,"Gör det som du älskar, som konsult! Kvalifikationer Vi söker dig med minst två års erfarenhet. Vi ser gärna att du som konsult har god samarbetsförmåga, är noggrann, och ansvarstagande. Arbetsuppgifter Sedvanliga arbetsuppgifter som Leg. Sjuksköterska med erfarenhet från vårdcentral. Finner du tjäns..."
30458116,Medicinskt ledningsansvarig audionom,Audika AB,sv,True,,,,,,Om oss Audika är en del av Demant och vi är Sveriges ledande privata aktör inom hörselvård med över 30 hörselkliniker i södra och mellersta Sverige och ca 200 medarbetare.​  Sedan 2016 har vi arbetat med att hjälpa människor nå sin fulla hörselpotential. Vi kombinerar den senaste tekniken med de frä...
30458060,Engineering Design Manager,Stegra AB,en,False,,,,,,"About us: Stegra is on a mission to disrupt the global steel industry by producing green steel, with the end goal of bringing down CO2 emissions to zero. By using green hydrogen and fossil-free electricity instead of coal, water and heat will be our primary emissions. By 2030, our ambition is to pro..."
30457983,FUNCTIONAL DEVELOPER WITHIN VEHICLE CONTROL SYSTEMS,Nexer Tech Talent AB,en,False,,,,,,"Working as Functional Developer  By working closely with your agile, cross-functional team, you will be involved throughout the entire software development cycle — from initial ideas and requirements to implementation, test automation, and functional vehicle tests. Your work will have a direct impac..."
30457882,Drifttekniker,Statens Fastighetsverk,sv,True,,,,,,"Det är på regeringens uppdrag som Statens fastighetsverk förvaltar vårt gemensamma natur- och kulturarv. Vi förvaltar en mångfald av statligt ägda fastigheter – däribland regeringsbyggnader, domstolar, slott och kungsgårdar, teatrar, museer, ambassader samt en sjundedel av landets yta bestående av s..."
30457749,Night Front Office Associate  - Sheraton Stockholm Hotel,Förvaltnings AB Tegelbacken,en,False,,,,,,"Step into a role that redefines excellence at the Sheraton Stockholm Hotel, a hallmark of hospitality since 1971 in the heart of Sweden's bustling capital. Aligned with our innovative owners Archer Hotel Management and Marriott International, we merge rich cultural history with modern luxury and a d..."
30457702,"Konsult/Interim: Säkerhetsansvarig, Stockholm",Tng Group AB,sv,True,,,,,,"Vi söker för kunds räkning en strategisk säkerhetsansvarig som leder och utvecklar ett komplett säkerhetsarbete i Stockholm! Vill du arbeta konsultativt med strategisk säkerhet i en komplex och samhällsviktig verksamhet? Vi söker dig som vill vara navet i ett långsiktigt, riskbaserat säkerhetsarbete..."
30457693,Avdelningschef till digitaliseringsavdelningen,Socialstyrelsen,sv,True,,,,,,Vill du leda och bygga upp en ny digitaliseringsavdelning i en samhällsviktig myndighet? Har du gedigen chefserfarenhet och förmåga att driva förändringsarbete i komplexa organisationer? Då kan detta vara ett uppdrag för dig.  Om tjänsten   Digitalisering är ett av Socialstyrelsens högst prioriterad...
30457652,Nätverkstekniker,Centio Consulting Group AB,sv,True,,,,,,Vi söker en Nätverkstekniker till en en myndighet inom elkraft. Detta är ett konsultuppdrag. Stationeringsort är Stockholm.  Tjänsten är på heltid. Uppdraget innebär ett nära samarbete med kunden vilket ställer stora krav på flexibilitet och samarbetsförmåga. Uppdraget Vikare för föräldraledig tekni...
30457609,Folierare,Connecting Stockholm AB,sv,True,,,,,,Connecting Stockholm  Ett lokalt bolag – med internationell kunskap och inspiration.  Connecting Stockholm har tilldelats uppdraget att driva Stockholms tunnelbana – en samhällsbärande funktion för vår huvudstad. Vi kombinerar nytänkande och erfarenhet för att fortsätta driva och vidareutveckla en t...
30457517,Köksbiträde Vinsta,Trofo Invest & Trading Company AB,sv,True,,,,,,"Dina arbetsuppgifter Som köksbiträde på Trofo Invest & Trading Company AB kommer du att arbeta med mathantering, distribution med bil, servering och städning. Tunga lyft kan förekomma. Arbetsplatsen ligger i Vinsta.   Arbetsuppgifter: ·      Mathantering ·      Uppvärmning av mat .      Distribution..."
30457370,Uthyrare för konsultuppdrag med möjlighet till anställning,Fasticon Kompetens AB,sv,True,,,,,,"Uthyrare för konsultuppdrag med möjlighet till anställning Uppdragsbeskrivning  För kunds räkning söker vi en uthyrare till ett konsultuppdrag med stor möjlighet till anställning. Uppdraget är på heltid med flexibel start inom de närmsta tre månaderna. Rollen är bred och varierande, där du ansvarar ..."
30457215,SailPoint Infrastructure Engineer at Swedbank – Identity Management,Swedbank AB,en,False,,,,,,"Do you have a passion for Identity and Access Management, and are you looking to work in a dynamic environment where Security is Everyone’s Business? As a SailPoint Engineer, you will design, implement, and maintain identity governance and administration (IGA) solutions using SailPoint. You will wor..."
30457192,"Redovisningsekonom till Aspia Interim Consulting, Stockholm",Aspia AB,sv,True,,,,,,Vill du arbeta som redovisningsekonom i en roll som erbjuder variation och utveckling? Söker du tryggheten i en fast anställning samtidigt som du får möjlighet att ta dig an spännande uppdrag hos olika kunder? Då kan Aspia Interim Consulting vara nästa steg för dig!  Som anställd interimskonsult hos...
30457175,Data Quality Management Specialist,H & M Hennes & Mauritz Gbc AB,en,False,,,,,,"Job Description WHAT YOU’LL DO  As a Data Specialist, you will play a key role in connecting two critical domains within H&M Group: Product Lifecycle Management (PLM) and Planning processes. Your mission is to ensure seamless data flows and improve data quality across these areas.  Map and document ..."
30457135,"Budbilsförare, extra",Logent Bemanning AB,sv,True,,,,,,Är du intresserad av en tjänst där service och lager samspelar? Nu söker vi dig som är intresserad av att arbeta extra som budbilsförare! Din huvudsakliga arbetsuppgift består av lasta och leverera varor till kunder.   Vad erbjuder vi?  Ett flexibelt arbete som du kan anpassa efter dina studier elle...
30457032,Application Expert - Supply Chain Integrations and Testing,H & M Hennes & Mauritz Gbc AB,en,False,,,,,,"Job Description We at H&M is looking for an Application Expert within our team External Sales Fulfilment Adapter. In this role, you will act as a critical link between business stakeholders and technical teams. You will work close to our product manager and talented fullstack developers to translate..."
30456994,Tech Consultant,Mpya Digital AB,en,False,,,,,,"Join Mpya Digital as a caring tech consultant! We are a software development consultancy that values continuous learning and sharing culture to help you grow in your profession. We consult some of the most cutting-edge technology companies in Stockholm, Malmö and Gothenburg in their development of n..."
30456977,Head of Tax & Customs to Envirotainer,360 Rekrytering & Interim AB,en,True,,,,,,Envirotainer transports life-saving pharmaceuticals around the world with innovative temperature-controlled solutions. We are looking for a Head of Tax & Customs to a new position driven by business growth and increased complexity. In this role you will lead a group of two people and have direct rep...
30456945,Barnvakt Nanny Östermalm1-2 ggr/v,2007 Nannynu AB,sv,True,,,,,,"Om Nannynu! / About Nannynu! Vi är ett av Sveriges största, första och mest prisbelönta barnvaktsföretag och stolta över att ha bra villkor i linje med kollektivavtal för alla våra anställda barnvakter. Vi tror på att leverera barnvakter i världsklass och då vi är ett växande företag söker vi nu Dig..."
30456926,Enhetschef för utställnings- och mediaproduktion,Statens Historiska Museer,sv,True,,,,,,Enhetschef för utställnings- och mediaproduktion på Statens historiska museer     Vill du bidra till att så många som möjligt får uppleva Sveriges kulturarv och historia? Då kan du vara vår nya kollega!  Statens historiska museer (SHM) söker en enhetschef för att driva och samordna arbetet med produ...
30456899,Skolsköterska till trevlig friskola f-6,Klara SkolPool AB,sv,True,,,,,,"Arbetsbeskrivning Om du vill arbeta på en liten personlig skola med Montessori pedagogik är det här skolan för dig. Uppdraget är på 20% med start till vårterminen 2026  Din bakgrund Du ska vara legitimerad sjuksköterska med vidareutbildning inom öppen hälso- och sjukvård, hälso- och sjukvård för bar..."
30456844,JENSEN grundskola Långholmen söker lärare i NO och teknik,Jensen Education AB,sv,True,,,,,,"JENSEN grundskola Långholmen är en liten och familjär skola belägen i centrala Stockholm på natursköna Långholmen. Vi erbjuder plats för elever i åk 6-9. Vi söker nu en lärare i NO, matematik och teknik som vill bli en del av vårt framgångsrika team.    JENSENs utbildningskoncept ""Träning för verkli..."
30456787,Industrialization Project Manager,WeQuel AB,en,False,,,,,,Drive Technical Innovation in the Automotive Industry We are looking for an experienced Industrialization Project Manager The Industrialization Project Manager Lead is responsible for leading and managing the industrialization of machines and production processes within automotive manufacturing envi...
30456675,Forskningsassistent i statsvetenskap med inriktning mot politik och genus,Stockholms Universitet,sv,True,,,,,,"Statsvetenskapliga institutionen är en dynamisk och stark utbildnings- och forskningsinstitution vid Samhällsvetenskapliga fakulteten vid Stockholms universitet.  Institutionen strävar efter att vara nationellt ledande och internationellt framstående inom forskning och utbildning. Statsvetenskapli..."
30456643,Kundtjänstmedarbetare till GodEl!  ,Recruitive AB,sv,True,,,,,,"Vi söker nu dig som vill bli en del av ett spännande elbolag, närmare bestämt GodEl!  Är du serviceinriktad, kommunikativ och trivs i en roll där du skapar trygghet för kunder genom att ge tydliga svar och snabb hjälp? Då kan du vara rätt person för oss.  Som kundtjänstmedarbetare kommer du vara för..."
30456655,IT-Områdesarkitekt,Centio Consulting Group AB,sv,True,,,,,,Vi söker en Områdesarkitekt till en statlig aktör med ansvar för hantering av betalningsflöden. Detta är ett konsultuppdrag. Stationeringsort är Stockholm. Tjänsten är på heltid. Uppdraget innebär ett nära samarbete med kunden vilket ställer stora krav på flexibilitet och samarbetsförmåga. Uppdraget...
30456649,Tysktalande rådgivare till bank  ,Recruitive AB,sv,True,,,,,,Dina arbetsuppgifter - Aktivt bearbeta nya och befintliga kunder på den tysktalande marknaden - Genomföra kundmöten och förhandlingar - Identifiera kundbehov och erbjuda skräddarsydda lösningar - Samarbeta med interna team för att säkerställa hög kundnöjdhet - Bidra till att utveckla försäljningsstr...
30456625,HRBP på deltid  ,Recruitive AB,sv,True,,,,,,"Vi söker dig som brinner för människor, relationer och att skapa trygghet för både chefer och medarbetare! Just nu letar vi efter en HRBP-konsult till ett längre uppdrag hos en av våra kunders organisationer. Här får du möjlighet att arbeta nära verksamheten och vara en viktig del i både det dagliga..."
30456527,Anestesisjuksköterka,Akademiskt Centrum Plastikkirurgi Sweden AB,sv,True,,,,,,"Vill du arbeta i en elegant och modern klinik där kvalitet, trygghet och personlig vård står i centrum, och där du faktiskt får tid för varje patient? Då kan detta vara din nästa drömarbetsplats. Akademiskt Centrum Plastikkirurgi söker nu en erfaren och engagerad anestesisjuksköterska med intresse f..."
30456538,Kammarrätten i Stockholm söker flera föredragande jurister,Sveriges Domstolar,sv,True,,,,,,"Kammarrätten i Stockholm är den största av Sveriges fyra kammarrätter och är också landets migrationsöverdomstol. Domstolen har ca 200 medarbetare varav ca 140 är jurister och därav ca 60 ordinarie domare.   Organisationen består av fyra dömande avdelningar, en måladministrativ avdelning och en admi..."
30456471,Undersköterska Extra jobb Bromma,Hemstyrkan i Stockholm AB,sv,True,,,,,,"Hemstyrkan är en av de första hemtjänsterna i Stockholm  Hemstyrkan bedriver idag hemtjänst i 10 av 11 stadsdelar i Stockholms Stad. Vi bedriver hemtjänst dygnet runt och har idag 4 verksamheter belägna i Råcksta(Bromma), Axelsberg(Hägersten), Hammarbyhöjden(Johanneshov) Östermalm(Hjorthagen). Vi ha..."
30456444,Nätverkstekniker,Future People AB,sv,True,,,,,,"Vi på Future People söker en nätverkstekniker till vår kund i Sundbyberg  Som konsult hos oss får du möjlighet att ta dig an ett spännande uppdrag hos en välkänd aktör, samtidigt som du fortsätter att utvecklas inom ditt kompetensområde. Vi är måna om att du ska trivas – både i din roll och i vårt t..."
30456395,Undersköterska för kvällstid i Västerort,Hemstyrkan i Stockholm AB,sv,True,,,,,,"Hemstyrkan är en av de första hemtjänsterna i Stockholm  Hemstyrkan bedriver idag hemtjänst i 10 av 11 stadsdelar i Stockholms Stad. Vi bedriver hemtjänst dygnet runt och har idag 4 verksamheter belägna i Råcksta(Bromma), Axelsberg(Hägersten), Hammarbyhöjden(Johanneshov) samt Hjorthagen(Östermalm). ..."
30456363,Arbetsinstruktör Lundaverkstaden,Stockholms kommun,sv,True,,,,,,"Stockholm – vår huvudstad med miljoner drömmar, förväntningar och ambitioner. Vi jobbar för alla som lever här idag och i framtiden. Nu söker vi dig som vill tänka stort, nytt och annorlunda med oss – för stockholmarna.  Stockholm blomstrar som landets främsta tillväxtregion. Vi arbetar för en arbet..."
30456252,Nätverks- och infrastrukturspecialist för längre vikariat,Quest Consulting Sverige AB,sv,True,,,,,,"Bakgrund & Uppdragsbeskrivning För vår kund söker vi nu en nätverkstekniker på ett vikariat då ordinarie anställd är föräldraledig. I rollen som nätverkstekniker/ infrastruktur specialist kommer du arbeta med att utveckla nya funktioner, säkerställa den operativa driften av kundens datakommunikation..."
30456190,Internship Technology,Vend Marketplaces AB,en,False,,,,,,"Internship: We’re open to both internships connected to your university project or a part-time internship (approximately 10-12 weeks).Company: Vend, home of FINN, Blocket, Tori, Oikotie, DBA & Bilbasen, where millions of people across the Nordics connect to find what they need, whether it’s a job, a..."
30456102,Senior Fullstackutvecklare till Synsam Lifestyle,Synsam Group Sweden AB,sv,True,,,,,,"Nu söker vi på Synsam en Senior Fullstackutvecklare som vill vara med och förvalta samt vidareutveckla vår digitala plattform. Hos oss får du arbeta med hela kedjan och skapa skalbara lösningar som både affär och användare drar nytta av, samtidigt som du bidrar till att plattformen utvecklas på ett ..."
30456089,Product Lead Consumer Direct Interaction,AB Electrolux,en,False,,,,,,"At the Electrolux Group, a leading global appliance company, we strive every day to shape living for the better for our consumers, our people, and our planet. We share ideas and collaborate so that together, we can develop solutions that deliver enjoyable and sustainable living for everyone.  Come j..."
30456026,Forskare i militärhistoria,Försvarshögskolan,sv,True,,,,,,"Försvarshögskolan är ett internationellt framstående lärosäte inom försvar, krishantering och säkerhet. Vi erbjuder en unik akademisk miljö där civilt möter militärt. Vi utbildar civila och militära chefer, experter och forskare som ska analysera och hantera dagens och framtida krissituationer och s..."
30455809,Socialsekreterare till Ekonomiskt bistånd och arbete,Stockholms kommun,sv,True,,,,,,"Stockholm – vår huvudstad med miljoner drömmar, förväntningar och ambitioner. Vi jobbar för alla som lever här idag och i framtiden. Nu söker vi dig som vill tänka stort, nytt och annorlunda med oss – för stockholmarna.  Norra innerstadens stadsdelsområde består av de centrala delarna av Stockholm, ..."
30455779,"Personlig assistent Vikarie vid behov Hägersten, Assistans Kompetens",Assistans Kompetens i Sverige AB,sv,True,,,,,,Assistans Kompetens är verksamma i hela Sverige. Vi ger god personalvård samt gedigen kompetensutveckling för att våra medarbetare ska lyckas i sitt arbete. Vi har kollektivavtal och dygnet runt jour. Alla våra chefer har själva arbetat som personliga assistenter. Gå gärna in på www.assistanskompete...
30455745,Erfarna säkerhetsskyddskoordinatorer för ett starkare försvar,Försvarets Materielverk,sv,True,,,,,,Har du flerårig erfarenhet av säkerhetsskyddsfrågor och vill använda din kompetens där den verkligen gör skillnad? På FMV söker vi nu erfarna säkerhetsskyddskoordinatorer till olika delar av vår verksamhet – i ett förändrat säkerhetspolitiskt läge är ditt arbete avgörande för ett effektivt och samma...
30455666,B2B Underwriting Specialist,Northmill Bank AB,sv,True,,,,,,"Northmill Bank är en svensk utmanarbank som är dedikerad till att revolutionera sättet vi hanterar och skyddar vår ekonomi. Vi skapar en annorlunda bankupplevelse, digital yet personal. Northmill Bank grundades år 2006 och har vuxit till över 200 anställda i 3 länder, 3 500 handlare och 600 000 anvä..."
30455674,Data Scientist,Northmill Bank AB,en,False,,,,,,"Northmill Bank is a challenger bank at the intersection of technology and finance, committed to revolutionizing the way people manage and protect their financial well-being. We are creating a different kind of banking experience, digital yet personal. Northmill Bank was founded in 2006 and have grow..."
30455591,Barnsekreterare till familjevården,Stockholms kommun,sv,True,,,,,,"Stockholm – vår huvudstad med miljoner drömmar, förväntningar och ambitioner. Vi jobbar för alla som lever här idag och i framtiden. Nu söker vi dig som vill tänka stort, nytt och annorlunda med oss – för stockholmarna.  Skärholmens stadsdelsförvaltning är en av Stockholms stads 11 stadsdelsförvaltn..."
30455585,Kundmottagare sökes i Älvsjö,Aura Personal AB,sv,True,,,,,,"Vi söker kundmottagare till vår kund i Älvsjö! Om Tjänsten:Som kundmottagare får du möjligheten att arbeta på ett väletablerat företag som erbjuder goda utvecklingsmöjligheter inom kundbemötande och kan kickstarta din karriär inom fordonsbranschen. Vi söker dig som är pålitlig, positiv och har en st..."
30455579,Kundmottagare sökes i Kista,Aura Personal AB,sv,True,,,,,,"Vi söker kundmottagare till vår kund i Kista! Om Tjänsten:Som kundmottagare får du möjligheten att arbeta på ett väletablerat företag som erbjuder goda utvecklingsmöjligheter inom kundbemötande och kan kickstarta din karriär inom fordonsbranschen. Vi söker dig som är pålitlig, positiv och har en sta..."
30455545,Resande murare till ett jätteprojekt för internationell kund i Boden,Adecco Sweden AB,sv,True,,,,,,"Om tjänsten Som murare för ett ledande internationellt byggföretag söker vi nu dig med tidigare erfarenhet inom området och som finns tillgänglig omgående. Rollen innebär att konstruera väggar, fasader och skiljeväggar genom murverk av bärande element enligt säkerhetsföreskrifter. Du kommer arbeta u..."
30455522,Kundmottagare sökes i Stockholm,Aura Personal AB,sv,True,,,,,,"Vi söker kundmottagare till vår kund i Stockholm! Om Tjänsten:Som kundmottagare får du möjligheten att arbeta på ett väletablerat företag som erbjuder goda utvecklingsmöjligheter inom kundbemötande och kan kickstarta din karriär inom fordonsbranschen. Vi söker dig som är pålitlig, positiv och har en..."
30455513,Produktionsstatistiker/Utredare till Brå,Brottsförebyggande Rådet,sv,True,,,,,,"Brå verkar för att brottsligheten ska minska och tryggheten ska öka i samhället. Vill du vara en del i detta arbete?   Brås uppgift är att främja brottsförebyggande arbete genom utveckling, forskning och kunskapsspridning, till i första hand regeringen och myndigheter inom rättsväsendet. Hos oss får..."
30455459,Team Lead Customer Support to Abion,Needo Recruitment West AB,en,False,,,,,,"Are you a service-minded problem solver who enjoys structure, collaboration and supporting others? Do you thrive in a fast-paced environment where you balance hands-on client support with being a daily point of coordination for the team? Then the role as Team Lead, Client Support at Abion might be t..."
30455412,Vikarierande biståndshandläggare till funktionsnedsättning vuxna,Stockholms kommun,sv,True,,,,,,"Stockholm – vår huvudstad med miljoner drömmar, förväntningar och ambitioner. Vi jobbar för alla som lever här idag och i framtiden. Nu söker vi dig som vill tänka stort, nytt och annorlunda med oss – för stockholmarna.  Norra innerstadens stadsdelsområde består av de centrala delarna av Stockholm, ..."
30455372,IT-Supporttekniker,ConsultingIT Stockholm AB,sv,True,,,,,,Är du redo att ta nästa steg i din karriär inom IT-Support? Tillsammans med vår kund söker vi nu engagerade och teknisk kunnig problemlösare med ett stort servicemind.Som en del i vår kunds Service Desk-team kommer du hantera ärenden med ansvar för både klienthantering och teknisk support. Du får mö...
30455306,Ärendehandläggare/Planhandläggare till Quest Consulting,Quest Consulting Sverige AB,sv,True,,,,,,Uppdragsbeskrivning Årligen inkommer cirka 1000 ärenden som hanteras och bereds på enhet Samhällsplanering. Ärendehandläggares övergripande uppdrag handlar om att bevaka verksamhetens intressen och verka för att i remissvar tydligt ange anspråk för såväl befintliga som nya planerade anläggningar. Dä...
30455299,"Restaurangchef, Stockholm",Holy Greens AB,sv,True,,,,,,"Är du en ledare som brinner för teamwork, drift och hälsosam mat? Då kanske du är vår vikarierande stjärna som Restaurangchef till enheten på Regeringsgatan. Holy Greens handlar om att må bra. Vi vill göra det enkelt för människor att äta hållbart och hälsosamt utan att kompromissa på smakupplevelse..."
30455252,Fritidssamordnare 75%,Stift Årsta Gård,sv,True,,,,,,Fritidssamordnare till anpassad grund- och gymnasieskola  Om oss  Årsta gårds anpassade grundskola och anpassade gymnasium har waldorfpedagogisk inriktning och ligger i södra Stockholm. I skolan (sammantaget anpassad grundskola och anpassat gymnasium) arbetar 17 lärare och ca 40 assistenter tillsamm...
30455218,Senior Physical Design Engineer,Nordic Semiconductor Sweden AB,en,False,,,,,,"About the job Join our team as a Senior Physical Design Engineer and take ownership of shaping next-generation low-power Wi-Fi SoCs that power tomorrow’s connected devices. In this role, you’ll work on cutting-edge backend design flows, driving RTL-to-GDSII implementation and applying advanced low-p..."
30455192,Product Owner for B2B Video Platform,Comstream AB,en,False,,,,,,Video is a great way to attract interest and to communicate with your market. But traditionally it's been very complicated for companies to create and distribute their own video content. Our customer is disrupting the market for B2B video communication. By building out-of-the-box tools for video cre...
30455077,Administrativ assistent till Stockholm,Kosovos Ambassad,en,True,,,,,,"Kosovos ambassad i Stockholm söker en administrativ assistent.  Duties and Responsibilities: Under the supervision and responsibility of the Head of Mission, undertakes the below duties and responsibilities: -	Preparation of reports and simple correspondence; invoice processing; payments for equipme..."
30454943,Elev Assistant/ Fritids - The Tanto International School & Fritids ,The Tanto School AB,en,False,,,,,,"Tanto International School is seeking highly motivated and qualified individuals to join our team as substitute staff. We are particularly interested in candidates who demonstrate flexibility, a positive attitude, and a caring approach. Successful candidates will be available to commence work from F..."
30454939,Cover Staff Substitute - The English Nursery ,The Tanto School AB,en,False,,,,,,"We are looking to work with someone who is flexible, positive and caring to work with us in a cover staff / substitute capacity. This person should love working with young children and helping the develop and enjoy their day. We would like to be able to contact the substitute staff in the morning or..."
30393378,Analytiker med teknisk inriktning,Försvarets Radioanstalt,sv,True,,,,,,"På FRA arbetar vi med något som ingen annan gör i Sverige, och det kan du bli en del av. Oavsett yrkesroll är vi med och gör samhällsnytta genom att bidra till ett meningsfullt syfte — tillsammans arbetar vi med unika uppgifter för Sveriges säkerhet och integritet.  Vi erbjuder intressanta arbetsupp..."
30453427,Handläggare till Generaldirektörens stab,Försvarets Radioanstalt,sv,True,,,,,,"På FRA arbetar vi med något som ingen annan gör i Sverige, och det kan du bli en del av. Oavsett yrkesroll är vi med och gör samhällsnytta genom att bidra till ett meningsfullt syfte — tillsammans arbetar vi med unika uppgifter för Sveriges säkerhet och integritet.  Vi erbjuder intressanta arbetsupp..."
30454721,Junior AI Business Develope,Soros Consulting AB,en,False,,,,,,"We are looking for a Junior AI Business Developer who will be employed by us and assigned to a client.    The role is based at the Stockholm/Solna office, with a hybrid setup of three days onsite and two days remote per week. You will support team delivery within monthly sprints by performing tasks ..."
30454825,Nattreceptionist,Noctem Rex Redovisning Administration och Consul,sv,True,,,,,,"NoctemRex söker just nu 2 nya kollegor till vårt härliga team då vi expanderar. Tjänsten innebär att du jobbar ensam, nattetid ENDAST utan möjlighet till dag/kvällsjobb. Arbetstiderna är ca 22-07 alla dagar. Du jobbar Måndag-Söndag varannan vecka med möjlighet till mer. Du har support under hela arb..."
30454788,Cleaner ,PBS Group AB,en,False,,,,,,"Looking for an employee whose main task is to clean private homes and some offices. Normal Cleaning, Big cleaning, doing moving out cleaning and also doing cleaning for viewing. It will be around Stockholm Metropolitan Area...."
30454803,Arbetsterapeut 40% till norra Stockholm,Attendo Sverige AB,sv,True,,,,,,"Om Nära Vård - mobila rehabteamet  Vi bedriver framgångsrik rehab på särskilda boenden runt om i Stockholm. Vi är ett engagerat och kompetent rehabteam på totalt 40 personer.  Vi söker en legitimerad arbetsterapeut på 40% för en visstidsanställning, med start i mars (v. 10) eller enligt ök. Du jobba..."
30454789,"Arbetsterapeut 100%, 1,5 år till Norra Sthlm",Attendo Sverige AB,sv,True,,,,,,"Om Nära Vård - mobila rehabteamet  Vi bedriver framgångsrik rehab på särskilda boenden runt om i Stockholm. Vi är ett engagerat och kompetent rehabteam på totalt 40 personer.  Vi söker en legitimerad arbetsterapeut på 100% för en visstidsanställning, med start v.9 (23 februari 2026) för en tjänst i ..."
30454703,Arbetsledare  Farsta,Keemchi AB,en,False,,,,,,"Keemchi was started in 2017 with the goal of bringing Korean food culture to Sweden. We value high quality and are constantly working to develop our flavors and dishes. We value innovation in cooking, restaurant design and functionality and everyone works together to develop these points to create a..."
30454664,Tak och tätskikts arbetare,Bemanning Sverige Byrå AB,sv,True,,,,,,"Tätskiktsmontör till LEKAB – Vill du vara en del av vår framgång? Är du redo för nya utmaningar inom tätskiktsarbete? Vi söker flera tätskiktsmontörer som vill rekryteras till LEKAB och vara med och arbeta med varierande arbetsuppgifter som att bränna ytor, montera taksäkerhet, isolera och arbeta me..."
